library,day_num,day_name,hour,opening_type,average_transactions
Mill Hill,4,Friday,12,closed,0.0
Mill Hill,4,Friday,13,closed,0.0
Mill Hill,4,Friday,14,closed,0.0
Mill Hill,4,Friday,15,closed,0.0
Mill Hill,4,Friday,16,closed,0.0
Mill Hill,4,Friday,17,closed,0.0
Mill Hill,4,Friday,18,closed,0.0
Mill Hill,4,Friday,19,closed,0.0
Mill Hill,4,Friday,20,closed,0.0
Mill Hill,4,Friday,21,closed,0.0
Mill Hill,4,Friday,22,closed,0.0
Mill Hill,4,Friday,23,closed,0.0
Mill Hill,5,Saturday,0,closed,0.0
Mill Hill,5,Saturday,1,closed,0.0
Mill Hill,5,Saturday,2,closed,0.0
Mill Hill,5,Saturday,3,closed,0.0
Mill Hill,5,Saturday,4,closed,0.0
Mill Hill,5,Saturday,5,closed,0.0
Mill Hill,5,Saturday,6,closed,0.0
Mill Hill,5,Saturday,7,closed,0.0
Mill Hill,5,Saturday,8,closed,0.0
Mill Hill,5,Saturday,9,closed,0.0
Mill Hill,5,Saturday,10,staffed,60.029411764705884
Mill Hill,5,Saturday,11,staffed,74.8
Mill Hill,5,Saturday,12,staffed,86.7142857142857
Mill Hill,5,Saturday,13,closed,0.0
Mill Hill,5,Saturday,14,closed,0.0
Mill Hill,5,Saturday,15,closed,0.0
Mill Hill,5,Saturday,16,closed,0.0
Mill Hill,5,Saturday,17,closed,0.0
Mill Hill,5,Saturday,18,closed,0.0
Mill Hill,5,Saturday,19,closed,0.0
Mill Hill,5,Saturday,20,closed,0.0
Mill Hill,5,Saturday,21,closed,0.0
Mill Hill,5,Saturday,22,closed,0.0
Mill Hill,5,Saturday,23,closed,0.0
Mill Hill,6,Sunday,0,closed,0.0
Mill Hill,6,Sunday,1,closed,0.0
Mill Hill,6,Sunday,2,closed,0.0
Mill Hill,6,Sunday,3,closed,0.0
Mill Hill,6,Sunday,4,closed,0.0
Mill Hill,6,Sunday,5,closed,0.0
Mill Hill,6,Sunday,6,closed,0.0
Mill Hill,6,Sunday,7,closed,0.0
Mill Hill,6,Sunday,8,closed,0.0
Mill Hill,6,Sunday,9,closed,0.0
Mill Hill,6,Sunday,10,closed,0.0
Mill Hill,6,Sunday,11,closed,0.0
Mill Hill,6,Sunday,12,closed,0.0
Mill Hill,6,Sunday,13,closed,0.0
Mill Hill,6,Sunday,14,closed,0.0
Mill Hill,6,Sunday,15,closed,0.0
Mill Hill,6,Sunday,16,closed,0.0
Mill Hill,6,Sunday,17,closed,0.0
Mill Hill,6,Sunday,18,closed,0.0
Mill Hill,6,Sunday,19,closed,0.0
Mill Hill,6,Sunday,20,closed,0.0
Mill Hill,6,Sunday,21,closed,0.0
Mill Hill,6,Sunday,22,closed,0.0
Mill Hill,6,Sunday,23,closed,0.0
North Finchley,0,Monday,0,closed,0.0
North Finchley,0,Monday,1,closed,0.0
North Finchley,0,Monday,2,closed,0.0
North Finchley,0,Monday,3,closed,0.0
North Finchley,0,Monday,4,closed,0.0
North Finchley,0,Monday,5,closed,0.0
North Finchley,0,Monday,6,closed,0.0
North Finchley,0,Monday,7,closed,0.0
North Finchley,0,Monday,8,SSO,8.037037037037036
North Finchley,0,Monday,9,SSO,31.677419354838708
North Finchley,0,Monday,10,SSO,31.612903225806452
North Finchley,0,Monday,11,SSO,33.09375
North Finchley,0,Monday,12,SSO,32.36666666666667
North Finchley,0,Monday,13,SSO,29.70967741935484
North Finchley,0,Monday,14,SSO,27.375
North Finchley,0,Monday,15,SSO,40.645161290322584
North Finchley,0,Monday,16,SSO,37.03125
North Finchley,0,Monday,17,SSO,17.785714285714285
North Finchley,0,Monday,18,SSO,11.689655172413795
North Finchley,0,Monday,19,SSO,8.11111111111111
North Finchley,0,Monday,20,closed,0.0
North Finchley,0,Monday,21,closed,0.0
North Finchley,0,Monday,22,closed,0.0
North Finchley,0,Monday,23,closed,0.0
North Finchley,1,Tuesday,0,closed,0.0
North Finchley,1,Tuesday,1,closed,0.0
North Finchley,1,Tuesday,2,closed,0.0
North Finchley,1,Tuesday,3,closed,0.0
North Finchley,1,Tuesday,4,closed,0.0
North Finchley,1,Tuesday,5,closed,0.0
North Finchley,1,Tuesday,6,closed,0.0
North Finchley,1,Tuesday,7,closed,0.0
North Finchley,1,Tuesday,8,SSO,6.782608695652174
North Finchley,1,Tuesday,9,SSO,26.823529411764714
North Finchley,1,Tuesday,10,SSO,35.39393939393939
North Finchley,1,Tuesday,11,SSO,36.93939393939394
North Finchley,1,Tuesday,12,SSO,28.63636363636364
North Finchley,1,Tuesday,13,SSO,32.24242424242424
North Finchley,1,Tuesday,14,staffed,75.60606060606061
North Finchley,1,Tuesday,15,staffed,59.352941176470594
North Finchley,1,Tuesday,16,staffed,61.96969696969697
North Finchley,1,Tuesday,17,staffed,39.088235294117645
North Finchley,1,Tuesday,18,staffed,39.20588235294117
North Finchley,1,Tuesday,19,staffed,24.181818181818183
North Finchley,1,Tuesday,20,closed,0.0
North Finchley,1,Tuesday,21,closed,0.0
North Finchley,1,Tuesday,22,closed,0.0
North Finchley,1,Tuesday,23,closed,0.0
North Finchley,2,Wednesday,0,closed,0.0
North Finchley,2,Wednesday,1,closed,0.0
North Finchley,2,Wednesday,2,closed,0.0
North Finchley,2,Wednesday,3,closed,0.0
North Finchley,2,Wednesday,4,closed,0.0
North Finchley,2,Wednesday,5,closed,0.0
North Finchley,2,Wednesday,6,closed,0.0
North Finchley,2,Wednesday,7,closed,0.0
North Finchley,2,Wednesday,8,SSO,7.391304347826088
North Finchley,2,Wednesday,9,SSO,22.176470588235293
North Finchley,2,Wednesday,10,SSO,27.393939393939394
North Finchley,2,Wednesday,11,SSO,25.735294117647058
North Finchley,2,Wednesday,12,SSO,25.882352941176467
North Finchley,2,Wednesday,13,SSO,25.258064516129032
North Finchley,2,Wednesday,14,SSO,24.558823529411764
North Finchley,2,Wednesday,15,SSO,22.303030303030305
North Finchley,2,Wednesday,16,SSO,32.823529411764696
North Finchley,2,Wednesday,17,SSO,16.161290322580644
North Finchley,2,Wednesday,18,SSO,10.958333333333336
North Finchley,2,Wednesday,19,SSO,6.85
North Finchley,2,Wednesday,20,closed,0.0
North Finchley,2,Wednesday,21,closed,0.0
North Finchley,2,Wednesday,22,closed,0.0
North Finchley,2,Wednesday,23,closed,0.0
North Finchley,3,Thursday,0,closed,0.0
North Finchley,3,Thursday,1,closed,0.0
North Finchley,3,Thursday,2,closed,0.0
North Finchley,3,Thursday,3,closed,0.0
North Finchley,3,Thursday,4,closed,0.0
North Finchley,3,Thursday,5,closed,0.0
North Finchley,3,Thursday,6,closed,0.0
North Finchley,3,Thursday,7,closed,0.0
North Finchley,3,Thursday,8,SSO,12.533333333333333
North Finchley,3,Thursday,9,staffed,51.970588235294116
North Finchley,3,Thursday,10,staffed,57.88235294117647
North Finchley,3,Thursday,11,staffed,58.70588235294117
North Finchley,3,Thursday,12,SSO,42.29411764705883
North Finchley,3,Thursday,13,SSO,23.1875
North Finchley,3,Thursday,14,SSO,27.176470588235286
North Finchley,3,Thursday,15,SSO,27.21212121212121
North Finchley,3,Thursday,16,SSO,23.12121212121212
North Finchley,3,Thursday,17,SSO,16.911764705882348
North Finchley,3,Thursday,18,SSO,11.533333333333333
North Finchley,3,Thursday,19,SSO,7.6
North Finchley,3,Thursday,20,closed,0.0
North Finchley,3,Thursday,21,closed,0.0
North Finchley,3,Thursday,22,closed,0.0
North Finchley,3,Thursday,23,closed,0.0
North Finchley,4,Friday,0,closed,0.0
North Finchley,4,Friday,1,closed,0.0
North Finchley,4,Friday,2,closed,0.0
North Finchley,4,Friday,3,closed,0.0
North Finchley,4,Friday,4,closed,0.0
North Finchley,4,Friday,5,closed,0.0
North Finchley,4,Friday,6,closed,0.0
North Finchley,4,Friday,7,closed,0.0
North Finchley,4,Friday,8,SSO,8.26086956521739
North Finchley,4,Friday,9,SSO,23.363636363636363
North Finchley,4,Friday,10,SSO,24.34285714285714
North Finchley,4,Friday,11,SSO,40.058823529411775
North Finchley,4,Friday,12,SSO,29.323529411764714
North Finchley,4,Friday,13,SSO,26.735294117647058
North Finchley,4,Friday,14,staffed,69.37142857142857
North Finchley,4,Friday,15,staffed,56.65714285714286
North Finchley,4,Friday,16,staffed,57.411764705882355
North Finchley,4,Friday,17,SSO,25.823529411764714
North Finchley,4,Friday,18,SSO,11.35483870967742
North Finchley,4,Friday,19,SSO,6.545454545454546
North Finchley,4,Friday,20,closed,0.0
North Finchley,4,Friday,21,closed,0.0
North Finchley,4,Friday,22,closed,0.0
North Finchley,4,Friday,23,closed,0.0
North Finchley,5,Saturday,0,closed,0.0
North Finchley,5,Saturday,1,closed,0.0
North Finchley,5,Saturday,2,closed,0.0
North Finchley,5,Saturday,3,closed,0.0
North Finchley,5,Saturday,4,closed,0.0
North Finchley,5,Saturday,5,closed,0.0
North Finchley,5,Saturday,6,closed,0.0
North Finchley,5,Saturday,7,closed,0.0
North Finchley,5,Saturday,8,SSO,6.866666666666666
North Finchley,5,Saturday,9,SSO,28.742857142857147
North Finchley,5,Saturday,10,SSO,56.57142857142857
North Finchley,5,Saturday,11,SSO,58.05714285714286
North Finchley,5,Saturday,12,SSO,50.914285714285704
North Finchley,5,Saturday,13,SSO,39.857142857142854
North Finchley,5,Saturday,14,staffed,74.4
North Finchley,5,Saturday,15,staffed,84.8
North Finchley,5,Saturday,16,staffed,73.2
North Finchley,5,Saturday,17,closed,0.0
North Finchley,5,Saturday,18,closed,0.0
North Finchley,5,Saturday,19,closed,0.0
North Finchley,5,Saturday,20,closed,0.0
North Finchley,5,Saturday,21,closed,0.0
North Finchley,5,Saturday,22,closed,0.0
North Finchley,5,Saturday,23,closed,0.0
North Finchley,6,Sunday,0,closed,0.0
North Finchley,6,Sunday,1,closed,0.0
North Finchley,6,Sunday,2,closed,0.0
North Finchley,6,Sunday,3,closed,0.0
North Finchley,6,Sunday,4,closed,0.0
North Finchley,6,Sunday,5,closed,0.0
North Finchley,6,Sunday,6,closed,0.0
North Finchley,6,Sunday,7,closed,0.0
North Finchley,6,Sunday,8,closed,0.0
North Finchley,6,Sunday,9,closed,0.0
North Finchley,6,Sunday,10,closed,0.0
North Finchley,6,Sunday,11,closed,0.0
North Finchley,6,Sunday,12,closed,0.0
North Finchley,6,Sunday,13,closed,0.0
North Finchley,6,Sunday,14,closed,0.0
North Finchley,6,Sunday,15,closed,0.0
North Finchley,6,Sunday,16,closed,0.0
North Finchley,6,Sunday,17,closed,0.0
North Finchley,6,Sunday,18,closed,0.0
North Finchley,6,Sunday,19,closed,0.0
North Finchley,6,Sunday,20,closed,0.0
North Finchley,6,Sunday,21,closed,0.0
North Finchley,6,Sunday,22,closed,0.0
North Finchley,6,Sunday,23,closed,0.0
Osidge,0,Monday,0,closed,0.0
Osidge,0,Monday,1,closed,0.0
Osidge,0,Monday,2,closed,0.0
Osidge,0,Monday,3,closed,0.0
Osidge,0,Monday,4,closed,0.0
Osidge,0,Monday,5,closed,0.0
Osidge,0,Monday,6,closed,0.0
Osidge,0,Monday,7,closed,0.0
Osidge,0,Monday,8,SSO,12.461538461538463
Osidge,0,Monday,9,SSO,18.379310344827584
Osidge,0,Monday,10,SSO,15.129032258064516
Osidge,0,Monday,11,SSO,21.366666666666667
Osidge,0,Monday,12,SSO,19.28125
Osidge,0,Monday,13,SSO,11.4
Osidge,0,Monday,14,SSO,12.814814814814815
Osidge,0,Monday,15,SSO,17.366666666666667
Osidge,0,Monday,16,SSO,22.064516129032263
Osidge,0,Monday,17,SSO,11.192307692307693
Osidge,0,Monday,18,SSO,10.958333333333336
Osidge,0,Monday,19,SSO,10.875
Osidge,0,Monday,20,closed,0.0
Osidge,0,Monday,21,closed,0.0
Osidge,0,Monday,22,closed,0.0
Osidge,0,Monday,23,closed,0.0
Osidge,1,Tuesday,0,closed,0.0
Osidge,1,Tuesday,1,closed,0.0
Osidge,1,Tuesday,2,closed,0.0
Osidge,1,Tuesday,3,closed,0.0
Osidge,1,Tuesday,4,closed,0.0
Osidge,1,Tuesday,5,closed,0.0
Osidge,1,Tuesday,6,closed,0.0
Osidge,1,Tuesday,7,closed,0.0
Osidge,1,Tuesday,8,SSO,6.142857142857142
Osidge,1,Tuesday,9,SSO,13.75
Osidge,1,Tuesday,10,SSO,17.71875
Osidge,1,Tuesday,11,SSO,32.76470588235294
Osidge,1,Tuesday,12,SSO,24.794117647058826
Osidge,1,Tuesday,13,SSO,15.705882352941178
Osidge,1,Tuesday,14,staffed,59.96969696969697
Osidge,1,Tuesday,15,staffed,51.470588235294116
Osidge,1,Tuesday,16,staffed,40.333333333333336
Osidge,1,Tuesday,17,staffed,41.36363636363637
Osidge,1,Tuesday,18,staffed,48.6969696969697
Osidge,1,Tuesday,19,staffed,21.90625
Osidge,1,Tuesday,20,closed,0.0
Osidge,1,Tuesday,21,closed,0.0
Osidge,1,Tuesday,22,closed,0.0
Osidge,1,Tuesday,23,closed,0.0
Osidge,2,Wednesday,0,closed,0.0
Osidge,2,Wednesday,1,closed,0.0
Osidge,2,Wednesday,2,closed,0.0
Osidge,2,Wednesday,3,closed,0.0
Osidge,2,Wednesday,4,closed,0.0
Osidge,2,Wednesday,5,closed,0.0
Osidge,2,Wednesday,6,closed,0.0
Osidge,2,Wednesday,7,closed,0.0
Osidge,2,Wednesday,8,SSO,7.5555555555555545
Osidge,2,Wednesday,9,staffed,21.46875
Osidge,2,Wednesday,10,staffed,34.96969696969697
Osidge,2,Wednesday,11,staffed,34.666666666666664
Osidge,2,Wednesday,12,SSO,27.939393939393934
Osidge,2,Wednesday,13,SSO,13.629629629629632
Osidge,2,Wednesday,14,SSO,41.125
Osidge,2,Wednesday,15,SSO,34.69696969696969
Osidge,2,Wednesday,16,SSO,22.117647058823533
Osidge,2,Wednesday,17,SSO,14.242424242424242
Osidge,2,Wednesday,18,SSO,8.037037037037036
Osidge,2,Wednesday,19,SSO,6.869565217391305
Osidge,2,Wednesday,20,closed,0.0
Osidge,2,Wednesday,21,closed,0.0
Osidge,2,Wednesday,22,closed,0.0
Osidge,2,Wednesday,23,closed,0.0
Osidge,3,Thursday,0,closed,0.0
Osidge,3,Thursday,1,closed,0.0
Osidge,3,Thursday,2,closed,0.0
Osidge,3,Thursday,3,closed,0.0
Osidge,3,Thursday,4,closed,0.0
Osidge,3,Thursday,5,closed,0.0
Osidge,3,Thursday,6,closed,0.0
Osidge,3,Thursday,7,closed,0.0
Osidge,3,Thursday,8,SSO,8.517241379310345
Osidge,3,Thursday,9,SSO,9.933333333333334
Osidge,3,Thursday,10,SSO,25.882352941176467
Osidge,3,Thursday,11,SSO,22.46875
Osidge,3,Thursday,12,SSO,20.323529411764707
Osidge,3,Thursday,13,SSO,27.838709677419356
Osidge,3,Thursday,14,staffed,47.852941176470594
Osidge,3,Thursday,15,staffed,74.20588235294117
Osidge,3,Thursday,16,staffed,38.76470588235294
Osidge,3,Thursday,17,SSO,26.266666666666666
Osidge,3,Thursday,18,SSO,28.967741935483872
Osidge,3,Thursday,19,SSO,20.7
Osidge,3,Thursday,20,closed,0.0
Osidge,3,Thursday,21,closed,0.0
Osidge,3,Thursday,22,closed,0.0
Osidge,3,Thursday,23,closed,0.0
Osidge,4,Friday,0,closed,0.0
Osidge,4,Friday,1,closed,0.0
Osidge,4,Friday,2,closed,0.0
Osidge,4,Friday,3,closed,0.0
Osidge,4,Friday,4,closed,0.0
Osidge,4,Friday,5,closed,0.0
Osidge,4,Friday,6,closed,0.0
Osidge,4,Friday,7,closed,0.0
Osidge,4,Friday,8,SSO,7.75
Osidge,4,Friday,9,SSO,12.46875
Osidge,4,Friday,10,SSO,16.914285714285715
Osidge,4,Friday,11,SSO,17.088235294117652
Osidge,4,Friday,12,SSO,14.545454545454545
Osidge,4,Friday,13,SSO,20.0
Osidge,4,Friday,14,SSO,38.142857142857146
Osidge,4,Friday,15,SSO,45.647058823529406
Osidge,4,Friday,16,SSO,29.45454545454545
Osidge,4,Friday,17,SSO,14.451612903225806
Osidge,4,Friday,18,SSO,7.0769230769230775
Osidge,4,Friday,19,SSO,6.941176470588236
Osidge,4,Friday,20,closed,0.0
Osidge,4,Friday,21,closed,0.0
Osidge,4,Friday,22,closed,0.0
Osidge,4,Friday,23,closed,0.0
Osidge,5,Saturday,0,closed,0.0
Osidge,5,Saturday,1,closed,0.0
Osidge,5,Saturday,2,closed,0.0
Osidge,5,Saturday,3,closed,0.0
Osidge,5,Saturday,4,closed,0.0
Osidge,5,Saturday,5,closed,0.0
Osidge,5,Saturday,6,closed,0.0
Osidge,5,Saturday,7,closed,0.0
Osidge,5,Saturday,8,SSO,8.4375
Osidge,5,Saturday,9,SSO,21.75757575757576
Osidge,5,Saturday,10,SSO,19.272727272727273
Osidge,5,Saturday,11,SSO,29.57142857142857
Osidge,5,Saturday,12,SSO,25.176470588235286
Osidge,5,Saturday,13,SSO,18.8
Osidge,5,Saturday,14,staffed,47.34285714285714
Osidge,5,Saturday,15,staffed,53.514285714285705
Osidge,5,Saturday,16,staffed,45.65714285714286
Osidge,5,Saturday,17,closed,0.0
Osidge,5,Saturday,18,closed,0.0
Osidge,5,Saturday,19,closed,0.0
Osidge,5,Saturday,20,closed,0.0
Osidge,5,Saturday,21,closed,0.0
Osidge,5,Saturday,22,closed,0.0
Osidge,5,Saturday,23,closed,0.0
Osidge,6,Sunday,0,closed,0.0
Osidge,6,Sunday,1,closed,0.0
Osidge,6,Sunday,2,closed,0.0
Osidge,6,Sunday,3,closed,0.0
Osidge,6,Sunday,4,closed,0.0
Osidge,6,Sunday,5,closed,0.0
Osidge,6,Sunday,6,closed,0.0
Osidge,6,Sunday,7,closed,0.0
Osidge,6,Sunday,8,closed,0.0
Osidge,6,Sunday,9,closed,0.0
Osidge,6,Sunday,10,closed,0.0
Osidge,6,Sunday,11,closed,0.0
Osidge,6,Sunday,12,closed,0.0
Osidge,6,Sunday,13,closed,0.0
Osidge,6,Sunday,14,closed,0.0
Osidge,6,Sunday,15,closed,0.0
Osidge,6,Sunday,16,closed,0.0
Osidge,6,Sunday,17,closed,0.0
Osidge,6,Sunday,18,closed,0.0
Osidge,6,Sunday,19,closed,0.0
Osidge,6,Sunday,20,closed,0.0
Osidge,6,Sunday,21,closed,0.0
Osidge,6,Sunday,22,closed,0.0
Osidge,6,Sunday,23,closed,0.0
South Friern,0,Monday,0,closed,0.0
South Friern,0,Monday,1,closed,0.0
South Friern,0,Monday,2,closed,0.0
South Friern,0,Monday,3,closed,0.0
South Friern,0,Monday,4,closed,0.0
South Friern,0,Monday,5,closed,0.0
South Friern,0,Monday,6,closed,0.0
South Friern,0,Monday,7,closed,0.0
South Friern,0,Monday,8,closed,0.0
South Friern,0,Monday,9,closed,0.0
South Friern,0,Monday,10,closed,0.0
South Friern,0,Monday,11,closed,0.0
South Friern,0,Monday,12,closed,0.0
South Friern,0,Monday,13,closed,0.0
South Friern,0,Monday,14,closed,0.0
South Friern,0,Monday,15,closed,0.0
South Friern,0,Monday,16,closed,0.0
South Friern,0,Monday,17,closed,0.0
South Friern,0,Monday,18,closed,0.0
South Friern,0,Monday,19,closed,0.0
South Friern,0,Monday,20,closed,0.0
South Friern,0,Monday,21,closed,0.0
South Friern,0,Monday,22,closed,0.0
South Friern,0,Monday,23,closed,0.0
South Friern,1,Tuesday,0,closed,0.0
South Friern,1,Tuesday,1,closed,0.0
South Friern,1,Tuesday,2,closed,0.0
South Friern,1,Tuesday,3,closed,0.0
South Friern,1,Tuesday,4,closed,0.0
South Friern,1,Tuesday,5,closed,0.0
South Friern,1,Tuesday,6,closed,0.0
South Friern,1,Tuesday,7,closed,0.0
South Friern,1,Tuesday,8,closed,0.0
South Friern,1,Tuesday,9,closed,0.0
South Friern,1,Tuesday,10,closed,0.0
South Friern,1,Tuesday,11,closed,0.0
South Friern,1,Tuesday,12,closed,0.0
South Friern,1,Tuesday,13,closed,0.0
South Friern,1,Tuesday,14,staffed,22.352941176470583
South Friern,1,Tuesday,15,staffed,30.21212121212121
South Friern,1,Tuesday,16,staffed,33.882352941176464
South Friern,1,Tuesday,17,staffed,27.705882352941174
South Friern,1,Tuesday,18,staffed,15.6875
South Friern,1,Tuesday,19,staffed,10.8125
South Friern,1,Tuesday,20,closed,0.0
South Friern,1,Tuesday,21,closed,0.0
South Friern,1,Tuesday,22,closed,0.0
South Friern,1,Tuesday,23,closed,0.0
South Friern,2,Wednesday,0,closed,0.0
South Friern,2,Wednesday,1,closed,0.0
South Friern,2,Wednesday,2,closed,0.0
South Friern,2,Wednesday,3,closed,0.0
South Friern,2,Wednesday,4,closed,0.0
South Friern,2,Wednesday,5,closed,0.0
South Friern,2,Wednesday,6,closed,0.0
South Friern,2,Wednesday,7,closed,0.0
South Friern,2,Wednesday,8,closed,0.0
South Friern,2,Wednesday,9,closed,0.0
South Friern,2,Wednesday,10,staffed,27.911764705882355
South Friern,2,Wednesday,11,staffed,19.352941176470583
South Friern,2,Wednesday,12,staffed,13.625
South Friern,2,Wednesday,13,staffed,13.366666666666667
South Friern,2,Wednesday,14,staffed,11.35483870967742
South Friern,2,Wednesday,15,staffed,16.558823529411768
South Friern,2,Wednesday,16,staffed,18.484848484848484
South Friern,2,Wednesday,17,closed,0.0
South Friern,2,Wednesday,18,closed,0.0
South Friern,2,Wednesday,19,closed,0.0
South Friern,2,Wednesday,20,closed,0.0
South Friern,2,Wednesday,21,closed,0.0
South Friern,2,Wednesday,22,closed,0.0
South Friern,2,Wednesday,23,closed,0.0
South Friern,3,Thursday,0,closed,0.0
South Friern,3,Thursday,1,closed,0.0
South Friern,3,Thursday,2,closed,0.0
South Friern,3,Thursday,3,closed,0.0
South Friern,3,Thursday,4,closed,0.0
South Friern,3,Thursday,5,closed,0.0
South Friern,3,Thursday,6,closed,0.0
South Friern,3,Thursday,7,closed,0.0
South Friern,3,Thursday,8,closed,0.0
South Friern,3,Thursday,9,closed,0.0
South Friern,3,Thursday,10,staffed,25.558823529411764
South Friern,3,Thursday,11,staffed,20.272727272727273
South Friern,3,Thursday,12,staffed,13.0625
South Friern,3,Thursday,13,staffed,7.3
South Friern,3,Thursday,14,staffed,10.64516129032258
South Friern,3,Thursday,15,staffed,19.060606060606066
South Friern,3,Thursday,16,staffed,24.57575757575757
South Friern,3,Thursday,17,closed,0.0
South Friern,3,Thursday,18,closed,0.0
South Friern,3,Thursday,19,closed,0.0
South Friern,3,Thursday,20,closed,0.0
South Friern,3,Thursday,21,closed,0.0
South Friern,3,Thursday,22,closed,0.0
South Friern,3,Thursday,23,closed,0.0
South Friern,4,Friday,0,closed,0.0
South Friern,4,Friday,1,closed,0.0
South Friern,4,Friday,2,closed,0.0
South Friern,4,Friday,3,closed,0.0
South Friern,4,Friday,4,closed,0.0
South Friern,4,Friday,5,closed,0.0
South Friern,4,Friday,6,closed,0.0
South Friern,4,Friday,7,closed,0.0
South Friern,4,Friday,8,closed,0.0
South Friern,4,Friday,9,closed,0.0
South Friern,4,Friday,10,closed,0.0
South Friern,4,Friday,11,closed,0.0
South Friern,4,Friday,12,closed,0.0
South Friern,4,Friday,13,closed,0.0
South Friern,4,Friday,14,closed,0.0
South Friern,4,Friday,15,closed,0.0
South Friern,4,Friday,16,closed,0.0
South Friern,4,Friday,17,closed,0.0
South Friern,4,Friday,18,closed,0.0
South Friern,4,Friday,19,closed,0.0
South Friern,4,Friday,20,closed,0.0
South Friern,4,Friday,21,closed,0.0
South Friern,4,Friday,22,closed,0.0
South Friern,4,Friday,23,closed,0.0
South Friern,5,Saturday,0,closed,0.0
South Friern,5,Saturday,1,closed,0.0
South Friern,5,Saturday,2,closed,0.0
South Friern,5,Saturday,3,closed,0.0
South Friern,5,Saturday,4,closed,0.0
South Friern,5,Saturday,5,closed,0.0
South Friern,5,Saturday,6,closed,0.0
South Friern,5,Saturday,7,closed,0.0
South Friern,5,Saturday,8,closed,0.0
South Friern,5,Saturday,9,closed,0.0
South Friern,5,Saturday,10,closed,0.0
South Friern,5,Saturday,11,closed,0.0
South Friern,5,Saturday,12,closed,0.0
South Friern,5,Saturday,13,closed,0.0
South Friern,5,Saturday,14,staffed,33.22857142857143
South Friern,5,Saturday,15,staffed,24.34285714285714
South Friern,5,Saturday,16,staffed,28.771428571428572
South Friern,5,Saturday,17,closed,0.0
South Friern,5,Saturday,18,closed,0.0
South Friern,5,Saturday,19,closed,0.0
South Friern,5,Saturday,20,closed,0.0
South Friern,5,Saturday,21,closed,0.0
South Friern,5,Saturday,22,closed,0.0
South Friern,5,Saturday,23,closed,0.0
South Friern,6,Sunday,0,closed,0.0
South Friern,6,Sunday,1,closed,0.0
South Friern,6,Sunday,2,closed,0.0
South Friern,6,Sunday,3,closed,0.0
South Friern,6,Sunday,4,closed,0.0
South Friern,6,Sunday,5,closed,0.0
South Friern,6,Sunday,6,closed,0.0
South Friern,6,Sunday,7,closed,0.0
South Friern,6,Sunday,8,closed,0.0
South Friern,6,Sunday,9,closed,0.0
South Friern,6,Sunday,10,closed,0.0
South Friern,6,Sunday,11,closed,0.0
South Friern,6,Sunday,12,closed,0.0
South Friern,6,Sunday,13,closed,0.0
South Friern,6,Sunday,14,closed,0.0
South Friern,6,Sunday,15,closed,0.0
South Friern,6,Sunday,16,closed,0.0
South Friern,6,Sunday,17,closed,0.0
South Friern,6,Sunday,18,closed,0.0
South Friern,6,Sunday,19,closed,0.0
South Friern,6,Sunday,20,closed,0.0
South Friern,6,Sunday,21,closed,0.0
South Friern,6,Sunday,22,closed,0.0
South Friern,6,Sunday,23,closed,0.0
